timestamp,downlink_rolled_mbps_3,uplink_rolled_mbps_3,downlink_rolled_mbps_4,uplink_rolled_mbps_4,downlink_rolled_mbps_2,uplink_rolled_mbps_2,sw_power_baseline,avg_power_baseline,nr_ssRsrp_avg,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nrStatus,nr_ssSinr_avg,provider,direction,network_type,sw_power_rolled,avg_power_rolled,avg_power,sw_power,downlink_mbps,uplink_mbps,Throughput
2021-01-18 15:55:47,1462.4513920000002,0.9657600000000507,1524.478608,0.9846960000000214,1233.8005119999998,0.8502880000000153,4838.919529999997,2837.471543999893,-90.0,-90.0,-90.0,15.0,-90.0,CONNECTED,15.0,Verizon,downlink,ALL,7211.217859999998,5209.769873999897,5213.633280000001,7120.9586,1758.4072640000004,1.1589120000000002,1700.0
2021-01-18 15:57:30,127.66902399999958,0.2596906666667172,237.83116799999925,0.3564720000000219,74.8320960000009,0.24220800000001388,4845.6536700000015,3268.4239944646974,-111.4,-111.0,-111.0,0.0,-111.4,CONNECTED,-4.0,Verizon,downlink,ALL,7217.952000000002,5640.722324464766,5638.134266853376,6794.752,94.5376,0.32144,94.0
2021-01-18 16:01:32,626.1420373333349,0.6621440000000524,713.5422799999992,0.7275120000000228,299.2388320000015,0.39499200000001533,4146.689669999998,1914.728515999968,-75.0,-75.0,-75.0,0.0,-75.0,CONNECTED,0.0,Verizon,downlink,ALL,6518.9879999999985,4287.026845999996,4288.388460000005,4087.8,110.836,0.239104,75.9
2021-01-18 16:01:33,248.23715200000152,0.37299200000005234,506.1649759999992,0.5788560000000228,128.53489600000148,0.2840480000000153,3757.078805999998,2011.0866179999744,-70.0,-70.0,-70.0,7.0,-70.0,CONNECTED,7.0,Verizon,downlink,ALL,6129.377135999997,4383.384947999992,4383.83270000001,4473.17136,146.233792,0.328992,127.0
2021-01-18 16:01:34,121.20568533333487,0.29733333333338563,212.81467999999916,0.36072000000002286,126.39052800000147,0.3264480000000153,3363.799205999999,2069.502043999979,-67.0,-67.0,-67.0,8.0,-67.0,CONNECTED,8.0,Verizon,downlink,ALL,5736.0975359999975,4441.800374000008,4441.38183999999,4168.644,106.54726399999998,0.323904,139.0
2021-01-18 16:01:35,120.27926400000153,0.3316160000000523,117.91844799999916,0.30848800000002286,107.30200000000147,0.3329280000000153,3025.2028859999987,1989.288973999994,-70.0,-70.0,-70.0,4.0,-70.0,CONNECTED,4.0,Verizon,downlink,ALL,5397.501215999999,4361.5873040000015,4360.4748599999875,4524.6768,108.056736,0.341952,120.0
2021-01-18 16:01:36,108.69173333333487,0.3582400000000523,118.07724799999914,0.35092800000002283,109.76396800000148,0.3754080000000154,2700.073445999998,2083.219387999988,-65.0,-65.0,-65.0,11.0,-65.0,CONNECTED,11.0,Verizon,downlink,ALL,5072.371775999998,4455.517718000006,4456.020600000007,4667.9856,111.4712,0.408864,117.0
2021-01-18 16:01:37,102.2012266666682,0.33795200000005227,103.28773599999914,0.33444000000002283,99.27347200000148,0.33595200000001535,2479.930805999998,2252.3551780000125,-65.0,-65.0,-65.0,8.0,-65.0,CONNECTED,8.0,Verizon,downlink,ALL,4852.229135999998,4624.653507999997,4625.330739999994,4589.6136,87.075744,0.26304,86.3
2021-01-18 16:01:38,101.6250026666682,0.3246293333333856,103.23293599999916,0.32896000000002285,96.70190400000146,0.28251200000001536,2189.2580459999976,1979.687879241856,-67.0,-67.0,-67.0,7.0,-67.0,CONNECTED,7.0,Verizon,downlink,ALL,4561.556375999998,4351.986209241867,4351.641348269659,4313.0724,106.32806399999998,0.30198400000000003,101.0
2021-01-18 16:01:39,113.39286400000152,0.30683733333338564,112.91244799999916,0.33234400000002284,126.55142400000148,0.32873600000001535,2018.7231659999973,2141.403416000021,-67.0,-67.0,-67.0,9.0,-67.0,CONNECTED,9.0,Verizon,downlink,ALL,4391.0214959999985,4513.701745999995,4515.279580000001,4670.9712,146.774784,0.355488,148.0
2021-01-18 16:01:40,133.26354133333487,0.3443733333333856,121.71659199999915,0.32404000000002287,146.73128000000148,0.3655680000000153,2025.2628059999965,2235.2040380000303,-67.0,-67.0,-67.0,10.0,-67.0,CONNECTED,10.0,Verizon,downlink,ALL,4397.5611359999975,4607.502368000024,4606.540220000011,4413.8364,146.687776,0.375648,136.0
2021-01-18 16:01:41,151.61150933333485,0.3746133333333856,140.29064799999915,0.35645600000002287,154.02987200000146,0.3841760000000153,2061.294005999997,2112.2436160000348,-60.0,-60.0,-60.0,13.0,-60.0,CONNECTED,13.0,Verizon,downlink,ALL,4433.592335999997,4484.54194600003,4485.097980000005,4426.152,161.37196799999995,0.392704,155.0
2021-01-18 16:01:42,152.61322666666823,0.38274133333338556,151.15361599999915,0.37592800000002285,155.5759520000015,0.3862880000000153,2084.455685999997,2202.0180420000447,-60.0,-60.0,-60.0,15.0,-60.0,CONNECTED,15.0,Verizon,downlink,ALL,4456.754015999997,4574.3163720000375,4573.699920000003,4319.4168,149.77993600000005,0.379872,148.0
2021-01-18 16:01:43,151.71585066666822,0.37253333333338556,150.45883199999912,0.37331200000002285,146.88779200000153,0.3624480000000153,2086.6579499999966,2101.9120520000674,-60.0,-60.0,-60.0,12.0,-60.0,CONNECTED,12.0,Verizon,downlink,ALL,4458.956279999997,4474.210382000052,4473.063920000001,4495.194,143.995648,0.345024,138.0
2021-01-18 16:01:44,135.52916266666827,0.34081066666671894,141.98986399999913,0.35378400000002286,128.40377600000153,0.32128000000001533,2107.8557099999966,2105.262684000074,-64.0,-64.0,-64.0,9.0,-64.0,CONNECTED,9.0,Verizon,downlink,ALL,4480.154039999997,4477.561014000075,4477.760999999999,4380.6216,112.811904,0.297536,114.0
2021-01-18 16:01:45,131.60616533333493,0.33510400000005225,136.14960799999915,0.34629600000002286,125.41142400000153,0.3301440000000153,2120.1713099999974,2095.168259317955,-68.0,-68.0,-68.0,7.0,-68.0,CONNECTED,7.0,Verizon,downlink,ALL,4492.4696399999975,4467.466589317961,4467.631686337266,4647.8328,138.010944,0.362752,126.0
2021-01-18 16:01:46,117.04717866666824,0.3054826666667189,123.78429599999913,0.31536800000002285,119.16481600000152,0.3094560000000153,2114.162789999997,2111.2626680000753,-68.0,-68.0,-68.0,5.0,-68.0,CONNECTED,5.0,Verizon,downlink,ALL,4486.461119999997,4483.560998000079,4484.1320599999935,4607.9004,100.318688,0.25616,99.3
2021-01-18 16:01:47,110.21344000000158,0.31127466666671894,110.86305599999915,0.3078400000000229,96.31468800000152,0.28553600000001533,2097.630029999997,2088.6957220000777,-71.0,-71.0,-71.0,7.0,-71.0,CONNECTED,7.0,Verizon,downlink,ALL,4469.928359999997,4460.99405200008,4461.475599999995,4424.286,92.310688,0.314912,93.4
2021-01-18 16:01:48,91.78641066666826,0.27082666666671895,103.34254399999915,0.2938080000000229,87.52027200000154,0.2781600000000154,2076.320309999998,2126.2259780000823,-71.0,-71.0,-71.0,3.0,-71.0,CONNECTED,3.0,Verizon,downlink,ALL,4448.618639999998,4498.52430800009,4497.4495799999895,4099.9752,82.72985600000001,0.241408,74.9
2021-01-18 16:01:49,95.81317333333493,0.2688320000000523,96.93955199999917,0.2656640000000229,97.56441600000154,0.24579200000001536,2039.1495899999973,1860.9374820000928,-75.0,-75.0,-75.0,1.0,-75.0,CONNECTED,1.0,Verizon,downlink,ALL,4411.447919999998,4233.2358120001145,4234.006039999992,4299.264,112.398976,0.250176,105.0
2021-01-18 16:01:50,107.50134400000161,0.2689706666667189,103.70367999999918,0.2804560000000229,119.88708800000155,0.2827520000000153,2021.1613499999976,2106.432938000102,-71.0,-71.0,-71.0,4.0,-71.0,CONNECTED,4.0,Verizon,downlink,ALL,4393.459679999998,4478.731268000111,4478.190780000004,4233.9540000000015,127.3752,0.315328,125.0
2021-01-18 16:01:51,118.60621866666827,0.28481066666671895,109.63712799999917,0.2739600000000229,121.70984000000155,0.3021280000000154,1990.5962699999973,2066.4304040000966,-71.0,-71.0,-71.0,0.0,-71.0,CONNECTED,0.0,Verizon,downlink,ALL,4362.894599999998,4438.7287340001,4438.188840000006,4120.5012,116.04448,0.288928,109.0
2021-01-18 16:01:52,124.8111040000016,0.3093013333333856,121.70807199999916,0.2945200000000229,123.52905600000153,0.3062880000000153,2018.996789999997,1957.8128740001048,-63.0,-63.0,-63.0,9.0,-63.0,CONNECTED,9.0,Verizon,downlink,ALL,4391.295119999997,4330.111204000095,4330.821959999989,4603.422000000001,131.013632,0.323648,124.0
2021-01-18 16:01:53,113.21956266666827,0.2811306666667189,116.75847199999917,0.28968000000002286,111.80710400000153,0.27723200000001536,1988.095829999997,2125.732052076519,-69.0,-69.0,-69.0,2.0,-69.0,CONNECTED,2.0,Verizon,downlink,ALL,4360.394159999997,4498.030382076529,4497.832226445299,4186.1844,92.600576,0.230816,94.9
2021-01-18 16:01:54,112.91672533333492,0.2889173333333855,113.69866399999917,0.2889200000000228,103.86827200000154,0.27155200000001534,1982.1246299999966,1961.3104760001104,-66.0,-66.0,-66.0,7.0,-66.0,CONNECTED,7.0,Verizon,downlink,ALL,4354.422959999997,4333.6088060001475,4334.185560000004,4320.9096,115.135968,0.312288,109.0
2021-01-18 16:01:55,104.72586666666825,0.2757440000000522,111.29780799999918,0.2877200000000228,110.78851200000153,0.29820800000001535,1982.6471099999976,2079.1938580001042,-70.0,-70.0,-70.0,4.0,-70.0,CONNECTED,4.0,Verizon,downlink,ALL,4354.945439999999,4451.492188000125,4451.506900000005,4653.0576,106.441056,0.28412800000000005,101.0
