nr_ssRsrp,hardware_power_full,nrStatus,downlink_Mbps,LTE_RSRP,nr_ssSinr,hardware_power,software_power,Timestamp,uplink_Mbps
-87,5827.40586,CONNECTED,300.272764,-69,3,3506.4058600000003,5835.3667,377.816,0.495345
-76,5845.0824,CONNECTED,1.109888,-79,6,3506.0824,5826.5232,471.656,79.598881
-86,5748.16954,CONNECTED,0.890488,-68,0,3409.16954,5146.8872,1039.323,63.470884999999996
-75,5742.8182,CONNECTED,1.130358,-80,9,3403.8182,5302.4778,466.647,78.576251
-76,5834.43344,CONNECTED,1.026704,-74,1,3339.590987,5470.9678,597.891,73.509709
-85,5791.18544,CONNECTED,1.133427,-59,0,3452.1854399999997,5156.1224,1075.367,70.50745
-76,5937.3706600000005,CONNECTED,1.2189459999999999,-73,0,3598.37066,5813.4648,546.702,77.819846
-87,5858.74586,CONNECTED,282.0558,-85,3,3519.74586,5753.7744,371.644,0.453259
-77,5691.043320000001,CONNECTED,1.2737379999999998,-80,8,3352.0433199999998,5578.6418,536.688,73.238543
-77,5949.2015,CONNECTED,1.1112799999999998,-73,8,3454.359047,5249.871,997.307,77.03581199999999
-74,5710.4304,CONNECTED,1.022967,-74,2,3371.4304,5207.1617,519.726,66.2886
-73,5841.64556,CONNECTED,0.813696,-76,4,3346.803107,5048.4576,649.943,56.388863
-78,5847.62396,CONNECTED,1.0049780000000001,-72,3,3508.6239600000004,6160.5699,516.7180000000001,71.208508
-89,5857.43358,CONNECTED,978.640705,-57,20,3536.43358,6895.548000000001,130.30200000000002,0.622734
-77,5768.77362,CONNECTED,1.127875,-79,7,3429.7736200000004,5537.67,464.645,77.325829
-71,5700.8661600000005,CONNECTED,1.016441,-76,7,3206.023707,5115.402,548.84,74.712956
-85,5814.2999,CONNECTED,1.223139,-70,1,3330.258013,4888.18,142.30100000000002,70.84304399999999
-78,5816.36466,CONNECTED,1.066242,-75,5,3477.36466,5608.476,509.659,70.131085
-83,5756.789000000001,CONNECTED,113.33418400000001,-68,0,3435.789,5475.2,993.46,0.220942
-76,5802.2941200000005,CONNECTED,0.803506,-82,8,3470.56282,6045.5604,404.631,68.553321
-81,5786.05044,CONNECTED,284.493423,-70,10,3447.05044,5923.8693,386.66900000000004,0.494014
-83,5791.89654,CONNECTED,0.872315,-71,4,3452.8965399999997,5215.8296,1119.315,65.13744100000001
-81,5807.90862,CONNECTED,0.866368,-79,0,3476.1773200000002,5572.9881,531.789,65.186014
-79,5698.917420000001,CONNECTED,1.0888120000000001,-75,5,3204.074967,5184.7884,996.306,73.374767
-83,5698.05746,CONNECTED,323.801825,-84,8,3359.05746,5453.8227,353.621,0.650265
-78,5922.24224,CONNECTED,1.151163,-92,4,3583.24224,5716.8756,542.695,69.851489
-73,5834.5296,CONNECTED,1.2363520000000001,-77,13,3339.687147,5533.8496,574.872,73.87901
-80,5782.9982,CONNECTED,0.9838030000000001,-79,7,3288.155747,5162.8374,483.749,72.449632
-71,5829.61518,CONNECTED,1.0826879999999999,-68,4,3334.772727,4913.4456,644.937,66.579738
-86,5870.12956,CONNECTED,289.803998,-67,3,3531.1295600000003,5969.4582,331.582,0.358608
-76,5873.513000000001,CONNECTED,1.125254,-73,1,3534.513,5835.4256,514.714,66.0322
-72,5774.68564,CONNECTED,0.8812629999999999,-82,16,3279.843187,5371.0272,417.665,67.258251
-77,5751.31434,CONNECTED,1.072983,-77,6,3419.58304,5449.6302,564.832,63.397879
-74,5851.791179999999,CONNECTED,1.059791,-79,11,3356.9487270000004,5766.8668,604.8969999999999,73.159186
-84,5899.45878,CONNECTED,263.289811,-70,-1,3560.4587799999995,5981.2325,319.559,0.43149
-80,5913.70224,CONNECTED,1.055135,-76,1,3574.70224,5471.8362,488.676,69.274045
-74,5875.409879999999,CONNECTED,1.040857,-77,3,3536.4098799999997,5564.4098,510.709,72.68763100000001
-76,5945.46688,CONNECTED,1.107792,-81,8,3606.4668799999995,5861.0634,473.659,79.591422
-78,5835.56398,CONNECTED,1.186696,-86,6,3496.56398,5504.5218,546.701,72.516533
-76,5720.78316,CONNECTED,1.152736,-75,3,3381.78316,5776.1554,545.701,75.383646
-78,5797.657560000001,CONNECTED,1.063189,-79,6,3302.815107,5113.6512,577.873,73.12254300000001
-88,5817.9922799999995,CONNECTED,344.061277,-71,1,3478.9922799999995,5613.5394,342.601,0.527342
-80,5736.75808,CONNECTED,364.790569,-75,10,3415.7580799999996,5507.9695,406.86800000000005,0.5370119999999999
-82,5753.18736,CONNECTED,299.91657200000003,-70,6,3432.1873600000004,5524.8528,374.81,0.436334
-87,5873.62546,NOT_RESTRICTED,0.8416319999999999,-62,-5,3541.8941600000003,5798.0656,317.524,81.576706
-74,5714.00944,CONNECTED,1.166143,-72,2,3375.00944,5380.8432,541.698,75.021699
-78,5894.36146,CONNECTED,1.130272,-76,7,3555.36146,5918.8416,447.625,76.901985
-82,5823.89408,CONNECTED,1.138493,-71,3,3329.051627,5297.695,520.803,73.804011
-85,5817.16256,CONNECTED,308.736136,-77,9,3478.16256,5510.4639,392.67400000000004,0.563099
-83,5707.8166,CONNECTED,262.249566,-70,10,3368.8166,5723.4753,387.67,0.50145
-86,5888.80994,CONNECTED,331.551043,-67,4,3549.8099399999996,5873.7771,330.58099999999996,0.6167279999999999
-86,5762.31746,CONNECTED,330.110831,-84,3,3423.31746,5708.4759,354.624,0.673443
-77,5781.6673200000005,CONNECTED,1.1152959999999998,-81,9,3442.6673200000005,5704.0812,441.61699999999996,79.943679
-78,5846.508720000001,CONNECTED,0.750448,-80,5,3514.7774200000003,5896.1772,408.63699999999994,62.224913
-84,5833.22306,CONNECTED,0.852606,-68,-2,3494.2230600000003,5364.9378,1044.33,69.81889
-82,5723.34836,CONNECTED,1.188615,-57,1,3239.306473,5329.786,118.274,68.265742
-78,5839.4523,CONNECTED,1.136763,-74,6,3500.4523,6011.856,518.6669999999999,74.548243
-80,5757.75492,CONNECTED,117.06246599999999,-69,5,3436.7549200000003,5606.4668,941.552,0.321152
-79,5786.21396,CONNECTED,1.06566,-81,7,3447.21396,5856.2352,472.656,77.680247
-87,5813.02732,CONNECTED,1.22692,-55,18,3474.02732,6044.9580000000005,1250.45,94.682187
-86,5759.88304,CONNECTED,374.392407,-67,6,3438.8830399999997,5776.8909,380.82,0.524345
-74,5922.4533,CONNECTED,179.405973,-84,11,3583.4533,5713.6903,399.756,0.352339
-79,5802.9043,CONNECTED,1.091312,-69,3,3308.061847,5597.9028,534.82,71.533794
-80,5868.61416,CONNECTED,0.9330879999999999,-77,2,3384.5722729999998,5199.21,90.238,53.632773
-86,5724.12248,CONNECTED,0.843232,-63,-1,3385.1224799999995,6086.0676,1049.3339999999998,65.905857
-83,5769.0931,CONNECTED,322.589247,-82,7,3430.0931,5466.8532,351.62,0.568658
-86,5946.6635,CONNECTED,338.204476,-67,5,3625.6635,5904.9455,385.827,0.553265
-88,5782.49238,CONNECTED,276.970506,-87,5,3443.4923799999997,5617.0964,366.639,0.44136899999999996
-74,5806.6495,CONNECTED,1.0479040000000002,-74,9,3311.807047,4990.4576,614.904,70.189061
-82,5779.15474,CONNECTED,338.735522,-81,6,3440.15474,5763.781,355.624,0.558246
-77,5781.709220000001,CONNECTED,1.08971,-75,3,3449.9779200000003,5480.6556,566.8340000000001,67.314177
-74,5688.48848,CONNECTED,1.075776,-74,8,3349.48848,5664.4542,520.7280000000001,71.205802
-79,5692.22842,CONNECTED,329.017184,-78,10,3371.2284200000004,5443.8505,407.869,0.6038600000000001
-88,5851.2316,CONNECTED,289.814161,-71,2,3512.2316,5692.0947,341.598,0.548619
-77,5756.42186,CONNECTED,340.20511600000003,-81,11,3435.42186,5547.7675,415.881,0.632266
-87,5710.8882,CONNECTED,76.85171700000001,-58,18,3389.8882,5186.418,69.219,0.17479
-78,5747.67958,CONNECTED,1.149882,-79,9,3408.6795799999995,5932.6296,420.589,77.362015
-86,5799.60498,CONNECTED,278.14140299999997,-86,6,3460.6049799999996,5707.23,365.63800000000003,0.512089
-76,5881.451120000001,CONNECTED,1.1232,-79,7,3542.45112,6024.91,453.631,75.773095
-75,5726.90232,CONNECTED,0.9984,-92,4,3387.90232,5914.3725,525.679,71.872101
-73,5848.81126,CONNECTED,0.9193600000000001,-68,2,3509.81126,5724.7596,528.688,70.11385899999999
-76,5789.74528,CONNECTED,0.693806,-86,8,3458.0139799999997,5871.6516,405.63300000000004,61.086742
-72,5787.803620000001,CONNECTED,1.1249790000000002,-77,10,3292.9611670000004,5181.2012,634.922,68.91306800000001
-71,5737.01098,CONNECTED,1.00672,-75,6,3242.168527,4950.1008,552.8480000000001,74.838622
-77,5747.293360000001,CONNECTED,1.3083200000000001,-72,1,3408.29336,5805.8196,550.7040000000001,75.831237
-75,5854.09576,CONNECTED,1.048622,-79,10,3515.09576,5956.6964,443.61699999999996,78.492152
-75,5774.89318,CONNECTED,1.0812709999999999,-79,11,3435.8931799999996,5548.0665,417.583,75.931969
-75,5746.95582,CONNECTED,1.191041,-81,7,3252.1133670000004,5416.1792,573.871,71.68390600000001
-76,5694.04824,CONNECTED,325.74632,-78,14,3373.04824,5231.963,413.87800000000004,0.577326
-72,5828.956999999999,CONNECTED,1.013354,-80,14,3334.1145469999997,5109.3504,416.664,72.09652
-85,5856.14574,CONNECTED,337.923169,-80,6,3517.14574,5581.7151,393.675,0.569504
-78,5850.70524,CONNECTED,86.555149,-71,7,3529.70524,5311.5008,988.454,0.305502
-87,5776.7529,CONNECTED,266.606503,-85,2,3437.7529,5515.142,369.64099999999996,0.39681
-78,5781.3485,CONNECTED,0.813354,-95,13,3536.7872159999997,5443.7434,395.695,70.183768
-76,6290.1213,CONNECTED,1.47774,-73,3,3951.1213,6049.5578,548.703,76.175659
-78,6085.79726,CONNECTED,1.185008,-74,1,3590.954807,5603.8596,540.8290000000001,73.286843
-75,6066.0553,CONNECTED,1.011177,-81,10,3571.212847,5392.7936,571.869,70.89732099999999
-75,6132.73742,CONNECTED,1.020448,-80,10,3637.894967,5402.0736,570.869,70.58889
-79,5976.103160000001,CONNECTED,1.061923,-75,1,3481.260707,5165.2902,535.821,69.036417
-78,6041.63378,CONNECTED,1.116647,-77,6,3702.6337799999997,6059.7624,468.649,76.34586800000001
-77,5966.62522,CONNECTED,0.935776,-76,0,3627.6252200000004,5845.4646,525.687,69.850268
-79,6097.95158,CONNECTED,255.691309,-74,11,3776.95158,5824.2637,399.849,0.381431
-77,6115.27038,CONNECTED,0.713589,-85,11,3870.709096,5736.888000000001,401.704,61.67445
-76,5973.11868,CONNECTED,195.776815,-85,9,3634.1186799999996,5708.1748,396.754,0.408906
-75,5976.77848,CONNECTED,1.147262,-80,10,3637.7784799999995,5651.6451,419.586,80.380629
-76,5970.20406,CONNECTED,1.210144,-75,2,3631.20406,5586.9702,539.696,77.074399
-75,6092.05884,CONNECTED,1098.977139,-61,23,3753.0588399999997,6313.2603,173.332,0.6833600000000001
-76,6150.24126,CONNECTED,0.9792639999999999,-73,4,3811.2412600000002,6177.8288,547.703,73.205668
-78,6252.1772200000005,CONNECTED,0.7762100000000001,-95,11,4007.615936,5780.9894,396.69699999999995,68.181287
-79,6077.7753,CONNECTED,86.669283,-59,8,3738.7753,4644.27,1020.63,0.336544
-79,6082.99854,CONNECTED,3.652286,-59,19,3761.99854,5306.2818,799.227,0.072916
-79,6212.18426,CONNECTED,1.04456,-80,6,3717.3418070000002,5961.1008,569.867,73.99202
-79,6122.636420000001,CONNECTED,1.122792,-90,5,3627.793967,5585.0752,568.866,73.868487
-81,5981.2926,CONNECTED,231.723137,-52,22,3660.2926,4990.5963,50.211999999999996,0.383104
-73,6120.02062,CONNECTED,1.1277540000000001,-68,2,3781.0206200000002,6038.2212,529.688,70.65479300000001
-72,5970.5536,CONNECTED,1.07085,-83,10,3475.711147,5120.3328,580.875,72.70311600000001
-77,5966.79738,CONNECTED,1.179851,-91,2,3627.7973799999995,5893.249,499.661,77.78826
-72,5952.51706,CONNECTED,1.23613,-78,6,3613.51706,5821.695,540.697,77.163763
-76,5958.24222,CONNECTED,322.584596,-81,13,3637.24222,5330.3525,414.88,0.64317
-81,5966.89292,CONNECTED,333.51808700000004,-71,9,3645.8929200000002,5705.4616,395.846,0.505613
-74,6146.3226,CONNECTED,1.084768,-74,8,3651.4801469999998,5208.5668,596.891,74.473729
-81,6017.88858,CONNECTED,296.228029,-67,7,3696.88858,5557.4216,375.811,0.42995200000000006
-75,6065.16144,CONNECTED,1.131472,-81,8,3726.16144,6017.414000000001,437.611,80.374696
-77,6090.12684,CONNECTED,0.676672,-82,11,3845.565556,6001.1258,400.704,64.974719
-80,6005.33522,CONNECTED,1.071337,-83,5,3666.3352200000004,6339.798000000001,475.66,78.121611
-78,6052.21444,CONNECTED,0.638704,-81,6,3720.48314,5789.1564,409.639,52.152018
-78,6132.33526,CONNECTED,0.7862399999999999,-81,6,3800.6039600000004,5957.4912,407.635,63.90268199999999
-74,6251.17512,CONNECTED,0.945984,-82,8,3756.332667,5399.4864,418.667,72.298913
-74,6154.46894,CONNECTED,0.861009,-83,10,3815.4689399999997,6128.68,406.525,67.173948
-72,6232.7759399999995,CONNECTED,1.0183440000000001,-77,9,3737.933487,5702.7456,565.863,66.97779799999999
-78,6071.86438,CONNECTED,1.1612209999999998,-79,9,3732.8643799999995,5991.9276,459.64,81.392315
-76,6240.5689600000005,CONNECTED,0.67988,-81,9,3908.83766,5856.416,406.634,59.202218
-78,5993.72224,CONNECTED,0.588996,-83,8,3661.9909399999997,6425.840999999999,410.64,48.429342999999996
-75,6183.1792,CONNECTED,0.8471360000000001,-76,5,3688.336747,6059.1825,554.851,54.321542
-76,6028.84814,CONNECTED,1.077636,-80,8,3689.84814,6349.0830000000005,470.654,76.114879
-76,6278.4821,CONNECTED,0.8215049999999999,-85,13,3939.4821,5771.63,405.523,66.626857
-77,5983.73692,CONNECTED,1.22704,-91,4,3644.7369200000003,5853.2631,498.66,76.425552
-78,6003.50842,CONNECTED,0.995225,-74,2,3664.50842,5558.8103,517.722,71.315175
-77,6206.71684,CONNECTED,0.73141,-85,10,3962.155556,6107.488,402.705,54.079243999999996
-72,6083.93642,CONNECTED,0.9839600000000001,-83,7,3589.0939670000002,5530.88,566.863,68.279781
-76,6101.17366,CONNECTED,0.971759,-73,4,3762.17366,6224.4042,513.712,69.483703
-75,5978.244479999999,CONNECTED,1.2259520000000002,-78,9,3483.4020270000005,5234.2912,575.872,73.113601
-80,6163.72728,CONNECTED,1.132192,-82,10,3824.7272799999996,5909.3454,474.66,77.868707
-78,6197.1156200000005,CONNECTED,0.825002,-78,-2,3858.1156200000005,5469.178000000001,549.7040000000001,58.76911
-75,5614.90292,NOT_RESTRICTED,90.394524,-85,0,3293.90292,4527.0972,429.811,0.225696
-75,5271.53936,CONNECTED,135.436263,-80,11,2950.53936,4914.5832,430.811,0.298398
-75,5141.199479999999,CONNECTED,177.974659,-80,8,2820.19948,5015.07,431.81199999999995,0.361623
-75,5261.18806,CONNECTED,161.367917,-86,9,2940.18806,5052.15,432.81300000000005,0.335321
-75,5292.11714,CONNECTED,183.475477,-84,10,2971.11714,5030.6436,433.814,0.37041599999999997
-77,5297.82298,CONNECTED,113.377646,-85,8,2976.82298,4840.4232,434.815,0.21664699999999998
-72,5234.65528,CONNECTED,109.22839599999999,-86,10,2913.65528,5065.128,437.83,0.384828
-73,5096.054160000001,CONNECTED,129.015227,-86,8,2775.05416,5254.9776,438.832,0.46532299999999993
-74,5046.6462,CONNECTED,128.252167,-80,8,2725.6462,5081.4432,439.833,0.350848
-74,5178.67048,CONNECTED,89.301327,-80,8,2857.67048,5046.0284,440.833,0.247744
-74,5102.36798,CONNECTED,141.395262,-79,8,2781.36798,5009.6704,441.833,0.350463
-76,5147.34916,CONNECTED,135.37374499999999,-80,8,2826.34916,4939.1328,442.834,0.32298499999999997
-76,5146.10608,CONNECTED,131.34114499999998,-78,9,2825.10608,4754.5344,443.836,0.332411
-77,4970.72498,CONNECTED,147.56243600000002,-78,9,2649.72498,4933.88,444.836,0.370208
-78,4915.83908,CONNECTED,141.472375,-79,9,2594.83908,4753.784000000001,445.836,0.339977
-77,4993.51588,CONNECTED,154.51835400000002,-79,9,2672.51588,5043.0632,446.837,0.339456
-76,5211.47604,CONNECTED,136.807648,-79,9,2890.47604,4733.8984,447.837,0.303028
-76,5090.12442,CONNECTED,150.02016,-80,8,2769.12442,5025.0536,448.841,0.45540200000000003
-75,4949.42944,CONNECTED,104.56111999999999,-80,10,2628.42944,4828.8240000000005,449.844,0.354127
-74,5012.20364,CONNECTED,86.798705,-81,11,2691.2036399999997,4786.4264,450.846,0.352192
-75,4778.3505399999995,CONNECTED,131.77531299999998,-81,9,2457.35054,4662.9856,451.846,0.369952
-75,4923.99406,CONNECTED,119.721274,-79,9,2602.99406,4666.3624,452.846,0.30342399999999997
-74,5092.19214,CONNECTED,93.358958,-79,8,2771.1921399999997,5199.1464,453.848,0.288512
-73,4892.55552,CONNECTED,82.448823,-78,9,2571.55552,4551.5512,454.848,0.283456
-73,4951.80016,CONNECTED,118.074201,-78,10,2630.8001600000002,5131.9856,455.849,0.322017
-74,4852.414220000001,CONNECTED,56.920341,-79,10,2531.41422,4893.7336,456.849,0.228611
-74,4963.57822,CONNECTED,67.646578,-81,9,2642.57822,4538.4192,457.85,0.249129
-75,4879.92796,CONNECTED,62.15277,-81,8,2558.92796,4518.1584,458.852,0.250944
-77,4743.42066,CONNECTED,72.410636,-83,8,2422.42066,4627.3416,459.852,0.21305500000000002
-78,4872.90114,CONNECTED,112.53446799999999,-82,7,2551.90114,4512.5304,460.855,0.360199
-79,4796.27124,CONNECTED,70.49330400000001,-81,7,2475.27124,5062.9488,461.856,0.33150300000000005
-77,5106.1751,CONNECTED,74.21704799999999,-81,9,2785.1751,4642.7248,462.85900000000004,0.35545
-75,5079.6377600000005,CONNECTED,84.298174,-81,10,2758.63776,4890.732,463.86,0.341386
-76,4913.80796,CONNECTED,94.398108,-81,10,2592.80796,4744.404,464.86199999999997,0.272608
-78,4842.662179999999,CONNECTED,134.619488,-78,10,2521.6621800000003,4723.3928,465.86199999999997,0.339872
-78,4899.64912,CONNECTED,136.10993200000001,-78,10,2578.64912,5492.928000000001,466.86300000000006,0.35239299999999996
-77,4951.23646,CONNECTED,124.496375,-78,9,2630.23646,4921.1232,467.86300000000006,0.346193
-74,5024.92586,CONNECTED,176.865428,-80,9,2703.9258600000003,5011.9216,468.86300000000006,0.356277
-74,4846.01046,CONNECTED,164.554886,-78,10,2525.01046,4993.5368,469.865,0.326469
-75,5015.74366,CONNECTED,159.030209,-77,10,2694.74366,4939.3116,470.86800000000005,0.324328
-75,5105.8265,CONNECTED,127.45598600000001,-77,10,2784.8265,4985.7572,471.87,0.333391
-75,5115.25622,CONNECTED,151.084465,-80,11,2794.2562199999998,4789.1808,472.87199999999996,0.422338
-74,5211.2311,CONNECTED,146.249258,-80,12,2890.2311,5006.1952,473.874,0.46227399999999996
-73,5074.03576,CONNECTED,132.059443,-78,5,2753.03576,5128.4516,474.876,0.380187
-75,5033.97696,CONNECTED,87.894152,-78,7,2712.97696,4406.4328,475.87800000000004,0.350564
-75,4948.099679999999,CONNECTED,119.930544,-78,8,2627.0996800000003,5211.69,476.88,0.343852
-75,5086.25424,CONNECTED,93.37210999999999,-78,9,2765.2542399999998,4530.9188,477.881,0.298681
-75,5083.2708,CONNECTED,50.116582,-81,4,2762.2708,4706.314,478.88599999999997,0.201595
-77,4908.6194399999995,CONNECTED,70.21821,-79,6,2587.61944,4714.8608,479.889,0.294308
-77,4768.81478,CONNECTED,94.976523,-79,7,2447.81478,4956.7724,480.892,0.32072
-75,5019.68978,CONNECTED,64.474923,-80,10,2698.68978,4713.746,481.892,0.26041
-75,5122.0659399999995,CONNECTED,52.597831000000006,-80,10,2801.06594,4759.0812,482.894,0.222962
-79,5061.34014,CONNECTED,78.471223,-78,6,2740.34014,4777.6612,483.894,0.301438
-76,4815.28724,CONNECTED,44.376187,-78,7,2494.2872399999997,4789.924,484.89599999999996,0.24583200000000002
-74,5088.03338,CONNECTED,85.79449,-78,9,2767.03338,5385.5988,485.897,0.38158800000000004
-76,4854.808,CONNECTED,71.54324,-80,8,2533.808,5194.2248,486.898,0.337084
-76,5166.685460000001,CONNECTED,116.03538999999999,-81,9,2845.68546,5071.9684,487.899,0.454784
-76,5147.89304,CONNECTED,87.99615899999999,-79,7,2826.89304,5050.7872,488.899,0.310314
-78,5178.019179999999,CONNECTED,133.63118,-79,5,2857.0191800000002,5134.7688,489.901,0.319904
-78,4987.16866,CONNECTED,45.645915,-77,5,2666.1686600000003,4911.4372,490.902,0.19059
-80,5094.09104,CONNECTED,85.906071,-77,7,2773.09104,5136.6268,491.903,0.326617
-76,4983.8828,CONNECTED,102.164661,-80,6,2662.8828,5148.518,492.905,0.312301
-78,5090.972220000001,CONNECTED,94.99315899999999,-80,6,2769.97222,5125.1072,493.907,0.268904
-78,5062.966539999999,CONNECTED,93.814886,-80,7,2741.96654,4622.3324,494.908,0.267798
-78,5061.620260000001,CONNECTED,99.601455,-80,7,2740.62026,4678.8156,495.91,0.29936799999999997
-78,4943.173220000001,CONNECTED,85.086825,-83,1,2622.17322,5364.045999999999,496.912,0.296646
-76,5197.09826,CONNECTED,103.323348,-84,8,2876.09826,4963.4612,497.915,0.48148599999999997
-78,5232.22416,CONNECTED,94.991157,-84,4,2911.22416,5112.4728,498.915,0.36999299999999996
-78,5152.17164,CONNECTED,74.151294,-81,9,2831.17164,4426.4992,499.92400000000004,0.376576
-78,5020.6630399999995,CONNECTED,77.857005,-81,1,2699.66304,4535.6256,500.92400000000004,0.294496
-75,5023.1943,CONNECTED,82.867048,-80,6,2702.1943,5224.9208,501.92400000000004,0.267996
-75,5151.45144,CONNECTED,78.905343,-80,3,2830.45144,5081.0744,502.92400000000004,0.26125
-76,4762.27664,CONNECTED,26.713631,-71,0,2441.27664,4527.4156,506.92900000000003,0.260919
-86,4893.6521,CONNECTED,35.090744,-74,0,2572.6521,4912.879,508.93300000000005,0.125891
-72,4762.70198,CONNECTED,22.108569,-74,0,2441.7019800000003,4084.2638,509.934,0.11646400000000001
-76,4471.11692,CONNECTED,45.702566,-83,0,2150.11692,4702.7284,510.936,0.122491
-76,4225.00244,CONNECTED,38.478297,-87,-3,1904.0024399999998,4902.0156,511.93800000000005,0.097275
-76,4629.08916,CONNECTED,32.792266999999995,-73,0,2308.08916,4411.6642,512.939,0.10534400000000001
-74,4670.8317,CONNECTED,46.408187,-73,4,2349.8317,4548.3932,513.939,0.119808
-72,4494.60376,CONNECTED,72.908316,-78,2,2173.60376,4663.77,514.939,0.178464
-72,4706.2105,CONNECTED,24.990171,-77,4,2385.2105,4328.1284,515.939,0.084061
-71,4256.6859,NOT_RESTRICTED,8.698714,-75,3,1935.6859,4251.3354,520.944,0.071004
-71,4760.49478,CONNECTED,21.801195,-73,5,2439.49478,4431.518,521.946,0.11747200000000001
-71,4243.45704,CONNECTED,19.822851,-73,3,1922.4570399999998,4325.8808,522.946,0.07751
-75,4448.48534,CONNECTED,11.190106,-73,3,2127.4853399999997,3883.8528,523.947,0.042656
-77,4155.73668,CONNECTED,14.852945000000002,-80,-2,1834.73668,4083.14,524.947,0.072315
-77,4135.22026,CONNECTED,11.657242,-80,0,1814.22026,4053.5466,525.948,0.057536000000000004
-81,4066.8721200000005,CONNECTED,18.865787,-74,-3,1745.87212,4501.5682,526.948,0.077736
-75,4336.19582,CONNECTED,15.480720999999999,-74,0,2015.19582,4073.0258,527.948,0.061002
-72,4346.124,CONNECTED,12.589965,-71,4,2025.124,4128.8412,528.9490000000001,0.062855
