radio_type,carrier,interval,timestamp,RTT1,RTT2,Network,KeepOrDrop
4G-LTE,TMobile,12.26,1609100045213,550,550,4,YEP
4G-LTE,TMobile,12.27,1609100058033,520,520,4,YEP
4G-LTE,TMobile,12.28,1609100070833,495,495,4,YEP
4G-LTE,TMobile,12.29,1609100083618,559,559,4,YEP
4G-LTE,TMobile,12.3,1609100096478,1765,1765,4,YEP
4G-LTE,TMobile,12.31,1609100110553,1774,1775,4,YEP
4G-LTE,TMobile,12.32,1609100124648,1750,1749,4,YEP
4G-LTE,TMobile,12.33,1609100138728,1740,1740,4,YEP
4G-LTE,TMobile,12.34,1609100152808,1735,1734,4,YEP
4G-LTE,TMobile,12.35,1609100166893,1735,1735,4,YEP
4G-LTE,TMobile,12.36,1609100180988,1731,1730,4,YEP
4G-LTE,TMobile,12.37,1609100195088,1699,1700,4,YEP
4G-LTE,TMobile,12.38,1609100209168,1685,1685,4,YEP
4G-LTE,TMobile,12.39,1609100223243,1708,1707,4,YEP
4G-LTE,TMobile,12.4,1609100237351,1652,1652,4,BAD
4G-LTE,TMobile,12.41,1609100251413,1689,1690,4,YEP
4G-LTE,TMobile,12.42,1609100265523,988,988,4,YEP
4G-LTE,TMobile,12.43,1609100278941,1026,1025,4,YEP
4G-LTE,TMobile,12.44,1609100292407,1632,1632,4,YEP
4G-LTE,TMobile,12.45,1609100306489,1645,1644,4,YEP
4G-LTE,TMobile,12.46,1609100320593,1610,1611,4,YEP
4G-LTE,TMobile,12.47,1609100334674,1604,1603,4,YEP
4G-LTE,TMobile,12.48,1609100348757,1625,1626,4,YEP
4G-LTE,TMobile,12.49,1609100362873,1607,1607,4,YEP
4G-LTE,TMobile,12.5,1609100376980,1535,1535,4,YEP
4G-LTE,TMobile,12.51,1609100391025,1622,1623,4,YEP
4G-LTE,TMobile,12.52,1609100405168,1566,1566,4,YEP
4G-LTE,TMobile,12.53,1609100419264,1490,1490,4,YEP
4G-LTE,TMobile,12.54,1609100433294,1620,1621,4,YEP
4G-LTE,TMobile,12.55,1609100447465,1464,1464,4,YEP
4G-LTE,TMobile,12.56,1609100461489,1514,1515,4,YEP
4G-LTE,TMobile,12.57,1609100475574,1515,1515,4,YEP
4G-LTE,TMobile,12.58,1609100489669,1494,1494,4,YEP
4G-LTE,TMobile,12.59,1609100503753,1493,1494,4,YEP
4G-LTE,TMobile,12.6,1609100517847,1480,1480,4,YEP
4G-LTE,TMobile,12.61,1609100531937,1489,1488,4,YEP
4G-LTE,TMobile,12.62,1609100546045,1441,1442,4,YEP
4G-LTE,TMobile,12.63,1609100560117,1466,1466,4,YEP
4G-LTE,TMobile,12.64,1609100574223,1430,1429,4,YEP
4G-LTE,TMobile,12.65,1609100588302,1421,1422,4,YEP
4G-LTE,TMobile,12.66,1609100602384,1433,1434,4,YEP
4G-LTE,TMobile,12.67,1609100616488,1400,1401,4,YEP
4G-LTE,TMobile,12.68,1609100630569,1423,1422,4,YEP
4G-LTE,TMobile,12.69,1609100644681,1359,1360,4,YEP
4G-LTE,TMobile,12.7,1609100658741,1421,1420,4,YEP
4G-LTE,TMobile,12.71,1609100672871,1361,1361,4,YEP
4G-LTE,TMobile,12.72,1609100686952,1340,1341,4,YEP
4G-LTE,TMobile,12.73,1609100701023,1355,1356,4,YEP
4G-LTE,TMobile,12.74,1609100715119,113,114,4,BAD
4G-LTE,TMobile,12.75,1609100727983,1330,1330,4,YEP
4G-LTE,TMobile,12.76,1609100742073,1285,1285,4,YEP
4G-LTE,TMobile,12.77,1609100756128,1290,1290,4,YEP
4G-LTE,TMobile,12.78,1609100770198,370,370,4,BAD
4G-LTE,TMobile,12.79,1609100783358,964,965,4,YEP
4G-LTE,TMobile,12.8,1609100797123,1294,1295,4,YEP
4G-LTE,TMobile,12.81,1609100811228,1239,1240,4,YEP
4G-LTE,TMobile,12.82,1609100825288,1250,1250,4,BAD
4G-LTE,TMobile,12.83,1609100839368,1251,1251,4,BAD
4G-LTE,TMobile,12.84,1609100853460,1248,1247,4,YEP
4G-LTE,TMobile,12.85,1609100867558,1230,1230,4,YEP
4G-LTE,TMobile,12.86,1609100881648,1215,1215,4,YEP
4G-LTE,TMobile,12.87,1609100895733,1209,1210,4,YEP
4G-LTE,TMobile,12.88,1609100909823,1185,1185,4,YEP
4G-LTE,TMobile,12.89,1609100923898,1210,1210,4,YEP
4G-LTE,TMobile,12.9,1609100938008,1180,1179,4,YEP
4G-LTE,TMobile,12.91,1609100952098,1200,1200,4,YEP
4G-LTE,TMobile,12.92,1609100966218,1141,1140,4,YEP
4G-LTE,TMobile,12.93,1609100980289,1156,1155,4,YEP
4G-LTE,TMobile,12.94,1609100994384,1153,1153,4,YEP
4G-LTE,TMobile,12.95,1609101008488,1098,1098,4,YEP
4G-LTE,TMobile,12.96,1609101022546,1136,1137,4,YEP
4G-LTE,TMobile,12.97,1609101036653,1080,1080,4,YEP
4G-LTE,TMobile,12.98,1609101050713,1110,1110,4,YEP
4G-LTE,TMobile,12.99,1609101064813,1090,1090,4,YEP
4G-LTE,TMobile,13,1609101078903,1064,1065,4,YEP
4G-LTE,TMobile,13.01,1609101092978,1094,1095,4,YEP
4G-LTE,TMobile,13.02,1609101107093,1050,1049,4,YEP
4G-LTE,TMobile,13.03,1609101121173,1045,1044,4,YEP
4G-LTE,TMobile,13.04,1609101135257,1050,1051,4,YEP
4G-LTE,TMobile,13.05,1609101149358,1005,1005,4,YEP
4G-LTE,TMobile,13.06,1609101163423,1059,1060,4,YEP
4G-LTE,TMobile,13.07,1609101177553,985,984,4,YEP
4G-LTE,TMobile,13.08,1609101191618,380,380,4,BAD
4G-LTE,TMobile,13.09,1609101205088,1604,1605,4,YEP
4G-LTE,TMobile,13.1,1609101219793,354,355,4,BAD
4G-LTE,TMobile,13.11,1609101233258,1609,1609,4,YEP
4G-LTE,TMobile,13.12,1609101247988,95,95,4,BAD
4G-LTE,TMobile,13.13,1609101261213,510,510,4,BAD
4G-LTE,TMobile,13.14,1609101274863,969,969,4,YEP
4G-LTE,TMobile,13.15,1609101288983,900,900,4,YEP
4G-LTE,TMobile,13.16,1609101303043,939,940,4,YEP
4G-LTE,TMobile,13.17,1609101317153,899,900,4,YEP
4G-LTE,TMobile,13.18,1609101331233,959,959,4,YEP
4G-LTE,TMobile,13.19,1609101345383,865,864,4,YEP
4G-LTE,TMobile,13.2,1609101359448,848,848,4,YEP
4G-LTE,TMobile,13.21,1609101373506,907,906,4,YEP
4G-LTE,TMobile,13.22,1609101387633,805,805,4,YEP
4G-LTE,TMobile,13.23,1609101401668,874,875,4,YEP
4G-LTE,TMobile,13.24,1609101415783,845,845,4,YEP
4G-LTE,TMobile,13.25,1609101429878,826,826,4,YEP
4G-LTE,TMobile,13.26,1609101443964,783,783,4,YEP
4G-LTE,TMobile,13.27,1609101458017,840,839,4,YEP
4G-LTE,TMobile,13.28,1609101472136,801,801,4,YEP
4G-LTE,TMobile,13.29,1609101486228,771,770,4,YEP
4G-LTE,TMobile,13.3,1609101500298,794,795,4,YEP
4G-LTE,TMobile,13.31,1609101514403,771,770,4,YEP
4G-LTE,TMobile,13.32,1609101528494,747,746,4,YEP
4G-LTE,TMobile,13.33,1609101542571,748,748,4,YEP
4G-LTE,TMobile,13.34,1609101556659,758,758,4,YEP
4G-LTE,TMobile,13.35,1609101570767,717,718,4,YEP
4G-LTE,TMobile,13.36,1609101584845,723,724,4,YEP
4G-LTE,TMobile,13.37,1609101598939,735,734,4,YEP
4G-LTE,TMobile,13.38,1609101613053,682,683,4,YEP
4G-LTE,TMobile,13.39,1609101627126,701,702,4,YEP
4G-LTE,TMobile,13.4,1609101641228,668,668,4,YEP
4G-LTE,TMobile,13.41,1609101655306,669,669,4,YEP
4G-LTE,TMobile,13.42,1609101669396,675,674,4,YEP
4G-LTE,TMobile,13.43,1609101683501,94,94,4,BAD
4G-LTE,TMobile,13.44,1609101697035,213,212,4,YEP
4G-LTE,TMobile,13.45,1609101710698,1585,1584,4,YEP
4G-LTE,TMobile,13.46,1609101725743,640,640,4,YEP
4G-LTE,TMobile,13.47,1609101739853,604,603,4,BAD
4G-LTE,TMobile,13.48,1609101753936,611,611,4,YEP
4G-LTE,TMobile,13.49,1609101768038,575,575,4,YEP
4G-LTE,TMobile,13.5,1609101782113,590,590,4,YEP
4G-LTE,TMobile,13.51,1609101796213,575,574,4,YEP
4G-LTE,TMobile,13.52,1609101810308,590,589,4,YEP
4G-LTE,TMobile,13.53,1609101824428,550,550,4,YEP
4G-LTE,TMobile,13.54,1609101838518,505,505,4,YEP
4G-LTE,TMobile,13.55,1609101852573,520,520,4,YEP
4G-LTE,TMobile,13.56,1609101866653,585,585,4,YEP
4G-LTE,TMobile,13.57,1609101880808,1755,1755,4,YEP
4G-LTE,TMobile,13.58,1609101896143,480,479,4,BAD
4G-LTE,TMobile,13.59,1609101910213,490,490,4,YEP
4G-LTE,TMobile,13.6,1609101924303,480,479,4,YEP
4G-LTE,TMobile,13.61,1609101938393,1755,1754,4,YEP
4G-LTE,TMobile,13.62,1609101953768,1715,1715,4,YEP
4G-LTE,TMobile,13.63,1609101969113,1810,1810,4,YEP
4G-LTE,TMobile,13.64,1609101984563,1665,1665,4,YEP
4G-LTE,TMobile,13.65,1609101999878,1715,1714,4,YEP
4G-LTE,TMobile,13.66,1609102015253,1690,1690,4,YEP
4G-LTE,TMobile,13.67,1609102030613,1680,1680,4,YEP
4G-LTE,TMobile,13.68,1609102045973,1855,1855,4,YEP
4G-LTE,TMobile,13.69,1609102061518,1599,1598,4,YEP
4G-LTE,TMobile,13.7,1609102076817,1576,1576,4,YEP
4G-LTE,TMobile,13.71,1609102092103,1629,1629,4,YEP
4G-LTE,TMobile,13.72,1609102107453,1645,1644,4,YEP
4G-LTE,TMobile,13.73,1609102122827,1630,1630,4,YEP
4G-LTE,TMobile,13.74,1609102138198,1635,1635,4,YEP
4G-LTE,TMobile,13.75,1609102153583,1630,1629,4,YEP
4G-LTE,TMobile,13.76,1609102168973,1590,1589,4,YEP
4G-LTE,TMobile,13.77,1609102184333,1560,1560,4,YEP
4G-LTE,TMobile,13.78,1609102199673,1585,1585,4,YEP
4G-LTE,TMobile,13.79,1609102215048,1615,1614,4,YEP
4G-LTE,TMobile,13.8,1609102230463,1520,1520,4,YEP
4G-LTE,TMobile,13.81,1609102245793,1559,1559,4,YEP
4G-LTE,TMobile,13.82,1609102261172,1541,1540,4,YEP
4G-LTE,TMobile,13.83,1609102276543,1495,1494,4,YEP
4G-LTE,TMobile,13.84,1609102291878,1555,1554,4,YEP
4G-LTE,TMobile,13.85,1609102307283,1505,1504,4,YEP
4G-LTE,TMobile,13.86,1609102322648,1500,1500,4,YEP
4G-LTE,TMobile,13.87,1609102338018,1490,1490,4,YEP
4G-LTE,TMobile,13.88,1609102353388,1490,1489,4,YEP
4G-LTE,TMobile,13.89,1609102368768,1465,1464,4,YEP
4G-LTE,TMobile,13.9,1609102384133,1480,1480,4,YEP
4G-LTE,TMobile,13.91,1609102399523,1405,1404,4,YEP
4G-LTE,TMobile,13.92,1609102414847,1455,1456,4,YEP
4G-LTE,TMobile,13.93,1609102430233,1455,1455,4,YEP
4G-LTE,TMobile,13.94,1609102445628,1420,1419,4,YEP
4G-LTE,TMobile,13.95,1609102460997,1380,1381,4,YEP
4G-LTE,TMobile,13.96,1609102476338,1445,1445,4,YEP
4G-LTE,TMobile,13.97,1609102491753,1349,1350,4,YEP
4G-LTE,TMobile,13.98,1609102507083,1409,1410,4,YEP
4G-LTE,TMobile,13.99,1609102522483,1340,1340,4,YEP
4G-LTE,TMobile,14,1609102537823,1370,1369,4,YEP
4G-LTE,TMobile,14.01,1609102553203,1375,1375,4,YEP
4G-LTE,TMobile,14.02,1609102568598,1335,1335,4,YEP
4G-LTE,TMobile,14.03,1609102583963,1314,1315,4,YEP
4G-LTE,TMobile,14.04,1609102599318,1314,1315,4,YEP
4G-LTE,TMobile,14.05,1609102614683,1465,1464,4,YEP
4G-LTE,TMobile,14.06,1609102630208,1210,1210,4,YEP
4G-LTE,TMobile,14.07,1609102645488,1360,1360,4,YEP
4G-LTE,TMobile,14.08,1609102660928,1159,1159,4,YEP
4G-LTE,TMobile,14.09,1609102676178,1260,1259,4,YEP
4G-LTE,TMobile,14.1,1609102691538,1240,1240,4,YEP
4G-LTE,TMobile,14.11,1609102706888,1320,1320,4,YEP
4G-LTE,TMobile,14.12,1609102722328,1210,1209,4,YEP
4G-LTE,TMobile,14.13,1609102737668,1205,1204,4,YEP
4G-LTE,TMobile,14.14,1609102753013,1225,1225,4,YEP
4G-LTE,TMobile,14.15,1609102768388,1215,1215,4,YEP
4G-LTE,TMobile,14.16,1609102783763,1205,1205,4,YEP
4G-LTE,TMobile,14.17,1609102799138,1165,1164,4,YEP
4G-LTE,TMobile,14.18,1609102814483,1195,1194,4,YEP
4G-LTE,TMobile,14.19,1609102829868,1210,1209,4,YEP
4G-LTE,TMobile,14.2,1609102845278,1110,1110,4,YEP
4G-LTE,TMobile,14.21,1609102860598,1165,1165,4,YEP
4G-LTE,TMobile,14.22,1609102875983,1145,1144,4,YEP
4G-LTE,TMobile,14.23,1609102891358,1123,1123,4,YEP
4G-LTE,TMobile,14.24,1609102906721,1096,1097,4,YEP
4G-LTE,TMobile,14.25,1609102922068,1135,1135,4,YEP
4G-LTE,TMobile,14.26,1609102937463,1115,1115,4,YEP
4G-LTE,TMobile,14.27,1609102952848,1044,1045,4,YEP
4G-LTE,TMobile,14.28,1609102968173,1105,1105,4,YEP
4G-LTE,TMobile,14.29,1609102983568,1075,1074,4,YEP
4G-LTE,TMobile,14.3,1609102998943,1090,1089,4,YEP
4G-LTE,TMobile,14.31,1609103014343,1010,1010,4,YEP
4G-LTE,TMobile,14.32,1609103029673,1037,1037,4,YEP
4G-LTE,TMobile,14.33,1609103045040,1042,1043,4,YEP
4G-LTE,TMobile,14.34,1609103060423,279,280,4,BAD
4G-LTE,TMobile,14.35,1609103075053,1760,1759,4,YEP
4G-LTE,TMobile,14.36,1609103091173,975,975,4,YEP
4G-LTE,TMobile,14.37,1609103106518,985,984,4,YEP
4G-LTE,TMobile,14.38,1609103121883,990,989,4,YEP
4G-LTE,TMobile,14.39,1609103137263,975,974,4,YEP
4G-LTE,TMobile,14.4,1609103152638,950,950,4,YEP
4G-LTE,TMobile,14.41,1609103167998,975,975,4,YEP
4G-LTE,TMobile,14.42,1609103183393,924,925,4,YEP
4G-LTE,TMobile,14.43,1609103198748,905,905,4,YEP
4G-LTE,TMobile,14.44,1609103214093,940,940,4,YEP
4G-LTE,TMobile,14.45,1609103229483,870,869,4,YEP
4G-LTE,TMobile,14.46,1609103244813,925,924,4,YEP
4G-LTE,TMobile,14.47,1609103260208,895,895,4,YEP
4G-LTE,TMobile,14.48,1609103275583,900,899,4,YEP
4G-LTE,TMobile,14.49,1609103290973,890,889,4,YEP
4G-LTE,TMobile,14.5,1609103306363,814,814,4,YEP
4G-LTE,TMobile,14.51,1609103321687,819,820,4,YEP
4G-LTE,TMobile,14.52,1609103337027,868,868,4,YEP
4G-LTE,TMobile,14.53,1609103352425,856,857,4,YEP
4G-LTE,TMobile,14.54,1609103367822,768,768,4,YEP
4G-LTE,TMobile,14.55,1609103383140,984,984,4,YEP
4G-LTE,TMobile,14.56,1609103398684,642,642,4,YEP
4G-LTE,TMobile,14.57,1609103413896,784,785,4,YEP
4G-LTE,TMobile,14.58,1609103429261,794,794,4,YEP
4G-LTE,TMobile,14.59,1609103444646,791,790,4,YEP
4G-LTE,TMobile,14.6,1609103460037,727,726,4,YEP
4G-LTE,TMobile,14.61,1609103475374,752,751,4,YEP
4G-LTE,TMobile,14.62,1609103490746,762,762,4,YEP
4G-LTE,TMobile,14.63,1609103506138,703,703,4,YEP
4G-LTE,TMobile,14.64,1609103521481,726,726,4,YEP
4G-LTE,TMobile,14.65,1609103536857,735,735,4,YEP
4G-LTE,TMobile,14.66,1609103552252,715,715,4,YEP
4G-LTE,TMobile,14.67,1609103567637,810,809,4,YEP
4G-LTE,TMobile,14.68,1609103583127,586,586,4,YEP
4G-LTE,TMobile,14.69,1609103598403,619,619,4,YEP
4G-LTE,TMobile,14.7,1609103613722,659,659,4,YEP
4G-LTE,TMobile,14.71,1609103629091,662,662,4,YEP
4G-LTE,TMobile,14.72,1609103644473,752,752,4,YEP
4G-LTE,TMobile,14.73,1609103659955,499,499,4,YEP
4G-LTE,TMobile,14.74,1609103675194,626,626,4,YEP
4G-LTE,TMobile,14.75,1609103690571,635,634,4,YEP
4G-LTE,TMobile,14.76,1609103705966,566,566,4,YEP
4G-LTE,TMobile,14.77,1609103721302,583,582,4,YEP
4G-LTE,TMobile,14.78,1609103736665,622,622,4,YEP
4G-LTE,TMobile,14.79,1609103752077,116,115,4,BAD
4G-LTE,TMobile,14.8,1609103766993,1005,1005,4,BAD
4G-LTE,TMobile,14.81,1609103782808,270,269,4,BAD
4G-LTE,TMobile,14.82,1609103797898,805,805,4,YEP
4G-LTE,TMobile,14.83,1609103813533,96,95,4,BAD
4G-LTE,TMobile,14.84,1609103828468,969,969,4,YEP
4G-LTE,TMobile,14.85,1609103844288,490,489,4,YEP
4G-LTE,TMobile,14.86,1609103859638,485,485,4,YEP
4G-LTE,TMobile,14.87,1609103874993,209,209,4,BAD
4G-LTE,TMobile,14.88,1609103890083,790,790,4,YEP
4G-LTE,TMobile,14.89,1609103905763,1740,1740,4,YEP
4G-LTE,TMobile,14.9,1609103922403,1739,1740,4,YEP
4G-LTE,TMobile,14.91,1609103939053,295,295,4,BAD
4G-LTE,TMobile,14.92,1609103954268,579,580,4,YEP
4G-LTE,TMobile,14.93,1609103969778,1760,1760,4,YEP
4G-LTE,TMobile,14.94,1609103986478,1260,1259,4,BAD
4G-LTE,TMobile,14.95,1609104002688,100,100,4,BAD
4G-LTE,TMobile,14.96,1609104017748,1130,1129,4,YEP
4G-LTE,TMobile,14.97,1609104033848,1645,1644,4,YEP
4G-LTE,TMobile,14.98,1609104050473,1659,1658,4,YEP
4G-LTE,TMobile,14.99,1609104067121,1661,1661,4,BAD
4G-LTE,TMobile,15,1609104083783,1655,1654,4,YEP
